username,num_posts,date_posted,date_experienced,rating,review_title,review_text
Brad H,"3,954",Mar-19,Mar-19,40,Great introduction to Singapore,"This is a really good example of a modern museum. The displays are well thought out and there is a good mix of text, photos and displays etc to keep you interested.<br/><br/>Having been through the ground floor, I came away knowing a lot more about the history of Singapore and the major events that shaped it as a country.<br/><br/>There’s a lot to see, so spare a few hours if you like to take it all in as I do!"
,,,,,,
Darrin R,973,Mar-19,Oct-18,30,Old times,"Nicely kept and well maintained old time Singapore building, you will pass and visit if on Singapore bus tour. Well worth visit to learn Singapore's history."
,,,,,,
Equityresearch,117,Mar-19,Mar-19,50,Very well done1,Really enjoyed the layout of the museum and how easy it was to learn the history of the Island. Perhaps more time and space could be used to focus on the current state of affairs and future plans.
,,,,,,
Lesley C,17,Mar-19,Mar-19,50,Unplanned  visit,"Worth the effort , coffee at the cafe particularly good. Layout a little confusing but a worthwhile visit. Can also use it to cut through to reach the Battle Box , useful when avoiding the humidity"
,,,,,,
taggs_explorer,80,Mar-19,Feb-19,40,If you want to understand the history of Singapore this is the place,The main exhibition provided a great overview of the discovery and settlement of Singapura and its journey to Singapore as it is known today. A must see if you want to understand the Singapore of today.
,,,,,,
TheCount69,602,Mar-19,Feb-19,40,Brilliant ,"An excellent display if the history of Singapore through the ages. Well set out and detailed.<br/>I joined a guided tour in Englidh that took ab out an hour, then I went back and covered the parts It missed out and those it covered that i wanted to see and read in more detail.<br/>In an expensive city this was excellent value and well worth a few hours of the day"
,,,,,,
Nguyen L,165,Mar-19,Mar-19,50,Great visual arrangement of history material,"Initially it was hard for me to follow the timeline or even get to understand what this was about. Passing half of the way did i finally know the history and beauty of it, quite late but still worth the try enjoy the trip. Things were arranged in good space."
,,,,,,
Perry Grinate,716,Mar-19,Feb-19,40,Great Introduction to The Singapore Miracle,"I found this a really fascinating museum showing how, under Lee Kuan Yew's leadership, Singapore exploited its few natural advantages to become a prosperous nation.  Great section on the building of the high rise homes for workers that you will see if you take a bus or train into the suburbs"
,,,,,,
DSK,172,Mar-19,Feb-19,50,Worthwhile attraction,Great artefacts and tells the history of Singapore all through history until the present day. Worth the modest entry fee. Good café/restaurant on site
,,,,,,
Lindy L,124,Mar-19,Mar-19,50,Singapore history made easy!,You really get a sense of the story of Singapore in a stunning building.  Some brilliant audio and vdieo to hear from people involved in more recent events.<br/>The building has a pleasantly cool and spacious interior and the cafe serves a  lovely peach yoghurt smoothy!<br/>You can easily spend a couple of hours there.
,,,,,,
Jimmy J,14,Mar-19,Mar-19,50,Mr,One of best museums I have visited. Everything was great strongly recommend a visit. Allow minimum of three hours for visit.
,,,,,,
Nangavaram R,236,Mar-19,Feb-19,50,Exellent display of Old Singapore History to colonial occupation and Modern Singapore,"The Museum has a variety of exhibit starting with early settlers of Singapore, then occupation by Dutch, English East India Company, joining of Malaysian Federation, then declaration of Independence by then Premier Lee Quan . The city is built by Indian convicts who were deported by the British to Singapore. They settled in an area called Little India, many of the decedents are now traders, businessmen and Politicians. The majority Chinese lives in harmony with Indians, Malays and other Nationality and city is an example of community harmony."
,,,,,,
nursenancy2013,105,Mar-19,Mar-19,40,Great way to beat the heat and kill a couple of hrs,Beautifully presented. Surprisingly modern inside given the magnificent heritage building it appears from the outside. Jagged by accident a free English guided tour which was very informative.
,,,,,,
vivek_kool,786,Mar-19,Feb-19,40,Detailed history of SG,Visit this place to appreciate the transformation of Singapore from 3rd world to first world. From a fishing village to bustling metropolis.
,,,,,,
Sameera Wanninayake,936,Mar-19,Feb-19,40,History of Singapore,It's the best place to study the history of Singapore. They simulate the rain forest electronically.
,,,,,,
Florian S,4,Mar-19,Jul-18,50,A must if you are interested in Singapore history,"The National Museum of Singapore provides an extensive, well curated overview on Singapore's history. The exhibition is lively, with many movies, pictures, and audio files."
,,,,,,
AliKeane,375,Mar-19,Mar-19,50,Surprisingly excellent ,"We had an afternoon to fill and were staying in nearby Bugis so decided to walk to the museum. My suggestion would be to only pay for the special exhibit if it especially interests you; the Polaroid theme seemed like it would be good but was a bit underwhelming. The regular history section on level 1 was spectacular. To me, it has the perfect mix of information panels, displays, videos and enough to keep you interested. The modern section was especially well done. We really enjoyed learning more about Singapore and how it came to be the place it is today. Also liked the glass rotunda which was unique and fascinating. We spent about 2 hours here and it was worth the visit!"
,,,,,,
Kahunaminor,8,Mar-19,Mar-19,50,Not to be missed,"My family and I had a three day stopover in Singapore. This was high on the TripAdvisor list and did not disappoint. I must admit, I was a little vague on the history of Singapore but this laid it all out in a logical and interesting manner. Level 1 gave you an overview from the 1400’s to now. Level 2 focused on more specific areas such as early colonial times, the Japanese occupation of WW II, the 60’s and the rise of Singapore as a nation. Staff were very well versed and helpful. If you only have a short time in Singapore, put the NMS on your list."
