username,num_posts,date_posted,date_experienced,rating,review_title,review_text
ara_elle,68,Nov-18,Nov-18,50,Great collection and child friendly,"We really enjoyed our visit to the national gallery and had so much fun while we were there. As a family with little children in tow, sometimes a visit to places like museum can get boring for the child. It was not the case this time. <br/>The gallery with its exquisite collections of artworks, also has a dedicated space for children. Our children had so much fun at the Keppel Centre for Art Education. <br/>Staffs were all so friendly and accomodating. That also made our visit much more enjoyable. Would love to come back, 3 hours was just not enough."
,,,,,,
Avianflipper,20,Nov-18,Nov-18,50,A treasure,"Well, I wasn't sure about visiting here but I'm so glad we did. We were entranced by so many of the beautiful works, most modern, all very well explained in English both on the walls and by the very friendly staff. Loved our visit from start to finish. The roof gardens were peaceful and with great views, the history of the buildings themselves and the court room, holding cells etc in the court building adjoining were fascinating too, don't miss walking over the atrium from one to the other as there's much to learn and enjoy in both buildings."
,,,,,,
Devonfish,182,Nov-18,Nov-18,50,Excellent world class gallery in the heart of Singapore,"A world class gallery in Singapore. We visited at a quiet time as it’s main exhibition gallery was closed awaiting a new major exhibition that begins next week. It was still well worth visiting, there was more than enough to see in the other galleries full of inspiring art from SE Asia. it is worth a visit just to see the building. The way that the old Supreme Court and Hall buildings have been reused is remarkable."
,,,,,,
phcfinancial,65,Nov-18,Sep-18,50,Ecletic Wonderful Gallery,Definitely deserves five stars. It is an amazing collection of art housed in a recommissioned building attached to the supreme court and city hall. Staff were delightfully helpful. Historical and beautiful collection of SE Asian art. Very special.
,,,,,,
Bets18,64,Nov-18,Nov-18,40,Great place with knowledgeable and friendly staff,"I was greeted by friendly staff at the ticketing counter who advices we on the best discount option I can get for my foreign friends admission fee. Furthermore, the offer audio guide rental for free!<br/><br/>The place was a former supreme court and it is really ideal to be converted into a gallery! It's spacious and the architecture is simply beautiful!<br/><br/>Though I am not an art enthusiast, but I was greeted by friendly staff in every gallery I entered who would offer great help in making me appreciate the art work better."
,,,,,,
Sam L,3,Nov-18,Sep-18,50,Great place!,"To be in this building with amazing architecture and exhibitions that are kept at a nice and low price, it is a great place to be if you want to see more about local and international arts and stay away from the blazing heat outside! Was great that there was a child area that my children could entertain themselves at too!"
,,,,,,
Lyn C,55,Nov-18,Oct-18,50,Holiday,Wonderful gallery saw the Vietnam war exhibition very sobering <br/>No time to see it all a lovely easy walk along the river to access
,,,,,,
travelwithcarlo,"1,782",Nov-18,Nov-18,50,Amazing architecture ,Very nice place to spend a few hours out of the intense heat of the day. The architecture here is amazing so many places to take great shots. <br/><br/>It’s $20 entrance for non locals.<br/><br/>The painting are mostly SE Asian and they have some really nice ones. Rooftop garden &amp; bar with city views top it off :)
,,,,,,
Sinag,"1,121",Nov-18,Feb-18,50,Juan Luna. Impressionists.,It was a real privilege to have had the chance to see artworks by the Filipino painter Juan Luna at the National Gallery of Singapore. It was a double treat to also have seen the exhibition on French Impressionist painters on the same visit.<br/><br/>Gift shop staff were very kind. My kids enjoyed a couple of activities for kids in one of the ateliers.<br/><br/>Visit was very pleasant and just the right size to enjoy for a couple of hours.
,,,,,,
PandMinDC,148,Nov-18,Nov-18,50,Views from Padang Deck,I attended a private party here on tge Padang Deck.  There is a bar there with delicious cocktails and amazing views!
,,,,,,
Passport53878834609,6,Nov-18,Oct-18,50,Incredible!,I was there with my friend and we were though like ''Oh maybe we spent time here just 2 hours'' but the truth is there are many many many thinggggssss to explore! About art and history in Southeast Asia! The staff was so very helpful as well. We got the discount from student id card and also the number booking airline.
,,,,,,
895cheshire21,73,Oct-18,Oct-18,50,Excellent Gallery Visit,"I'm not a huge fan of art galleries but this one had me hooked on it for 3 hours.<br/>It's also a beautiful colonial building in the center of Singapore.<br/>One thing I should point out is the ""social table"". Here, with the excellent help of the member of staff (Saturday 27th October), you can select art items from the rolling  digital display table and email them to yourself. It really is fantastic so you can keep a record of your favour pieces of art. Once emailed you could print it, make a t-shirt or put it on a mug.<br/>Many thanks to the member of staff that day who was very helpful."
,,,,,,
Stuart P,38,Oct-18,Oct-18,50,Worth a visit,Amazing architecture as well as a variety of exhibits. You could easily spend a day here. Well worth a visit.
,,,,,,
Renaud M,203,Oct-18,Oct-18,40,Great and eclectic art collection in a beautiful building,Wonderful visit of this art museum which offers such a wide variety of genres and periods from classic to modern and conceptual. The building is in itself a beauty with a mix of classic and very modern wood/glass feel. Don’t miss the panoramic view from the roof terrasse. Free WiFi all across the museum. Worth a visit when in Singapore.
,,,,,,
Mazmannan,"9,063",Oct-18,Apr-18,40,Impressive building,"The National Gallery of Singapore is housed in an impressive large building. It has the City Hall and the former Supreme Court Building within it. As such, it has a very large combined area in excess of sixty thousand square metres. The design was carried out by a French firm of architects.<br/><br/>It is an art gallery with art works from South East Asia - and is reputed to have the largest collection of South East Asian art. There are two permanent galleries - DBS Singapore Gallery and UOB South East Asian Gallery. The art works are both modern and contemporary - and they have art which shows how the different cultures in Singapore have changed over the years in all aspects of their lives.<br/><br/>There are daily free guided tours which is very informative and educational.<br/><br/>All the art works are clearly labelled and easy to read.<br/><br/>Snacks and refreshments are available."
