username,num_posts,date_posted,date_experienced,rating,review_title,review_text 
sueheim,142,Apr 2016,March 2016,50,An interesting collection of Peranakan history,"Loved how this museum brought you through the life of a Perankan, through various life stages -- including wedding, death, both rich and poor. I also liked how there was a gallery devoted to famous Peranakans -- so many females made their mark! The guard in the kitchen area spent time explaining to me -- an American -- how this kitchen was what his home looked like when he was growing up. He was proud to take the time pointing out items of interest, explaining how this was the woman's domain (men daren't enter!). I'm not certain how many Americans enter this museum, and many others wandering the gallerys often didn't speak much English, but the Peranakans who were there were proud of their heritage and didn't mind doing a bit of bragging. Definitely recommend stopping in and spending a few hours. Do not miss the gift shop. The china and beadwork alone is fascinating -- worth taking a few tokens home as momentos of a interesting culture."
suzan2014,27,Apr 2016,March 2016,50,Fascinating history of Chinese migration to Singapore,"This museum is not too large so you can see most of it before getting tired. History of Chinese community development in Singapore is quite interesting even if you think you already know a lot about the subject.  Easy to access, reasonable ticket fee."
Europelover2014,"2,095",Apr 2016,April 2016,50,What a nice surprise!,We were delighted by this museum and learned so much about the culture.  We arrived just after a guided tour started.  The guide was wonderful.  The signage in the museum is superb; we visited some exhibits without the guide and found it all very well presented.  The artifacts are beautiful and I'm so pleased we had the opportunity to learn about this group of Singaporeans.
Gloria B,697,Apr 2016,April 2016,50,A Great History of the First People of Singapore,"A history of the original people who lived in the city during Victorian Times.  Take a tour and learn about the Wedding Ceremonies, the fashions, the furnishings and religious practices of these ""British Chinese"" who worked with and for the Colonialists during the 19th century.  Beautifully laid out rooms in a white Colonial mansion on Armenian St. Off Stamford Rd."
Dan C,496,Apr 2016,April 2016,50,Excellent Museum,"This is a wonderful museum about Singapore's Peranakam, or mixed race Chinese, community. We found it very moving and a great help in understanding Singapore and its success. Very well done."
Epicure134,201,Apr 2016,April 2016,50,A charming museum with an unique subject,The Peranakan culture is often ill-defined but here it is well explained in a delightful setting.The wedding scene is especially poignant and the stunning exhibits of Peranakan art really worth a visit.The museum shop although tiny has some marvellous pieces too.
Lesley T,10,Mar 2016,March 2016,50,A cultural learning experience,"I found the museum to be a wonderful rich history of early Singapore life and its inhabitants, the Peranakans (persons of Chinese and Malay descent)."
mckenzjed,4,Mar 2016,March 2016,30,Insightful and enriching,very beautiful place. worth the visit to know about a little know history of singapore. very unique culture and colours in the museum. can spend a whole half a day there!
geniarch,62,Mar 2016,January 2016,50,a surprising voyage thru Spore's history,"Arrived just by chance, strolling by the area and""discovered"" this jewel and its comprehensive exhibition"
DaxeS,172,Mar 2016,March 2016,50,Take the guided tour!,"If you are interested in the Peranakan history and culture then this is the place for you to visit. It's an outstanding hotel museum, which covers this people group very well. I was so pleased with the guided tour I took as we were guided through all aspects of the Peranakan's history and traditions. The tour is free of charge."
Judyannechan,114,Mar 2016,March 2016,40,Very interesting,"The museum is located in a lovely old Chinese school. We were lucky to have a guided tour which made it all the more interesting.  Unfortunately the sound system was down so we couldn't see the video, nor experience the sounds that accompanied the various exhibits.  Our guide was a lovely lady who could tell us about all the Peranakan exhibits.  Most people don't know much about this cultural group.  I found it very interesting.  There is a tiny gift shop attached to the museum.  In the next building is a Peranakan restaurant called True Blue.  It has the ambience of a Peranakan home and quite worth the visit after viewing the museum."
Leonard C,101,Mar 2016,March 2016,50,Outstanding Unique Museum,"The Peranakan Museum is a relatively small museum located in an accessible part of Singapore.  Its focus is on the Peranakans or Straits Chinese community, a unique cultural group found primarily in Malaysia and Singapore.  The Paranakans originated in China, India, Philippines, and Indonesia and moved to Singapore and Malaysia (Malacca and Penang), intermarried and adopted many of cultural norms of the ruling English.  They became traders, lawyers, doctors and other professionals. The Peranakans were and continue to be a mélange of cultures with Chinese dominant. The museum now in a beautifully restored Colonial building is devoted to origins and cultural attributes of the Peranakans. There were exhibits and discussions regarding weddings, language, fashion, religion, public life, and food.  There were several audios that added to the written and visual material.  The museum is a well worth a visit."
