username,num_posts,date_posted,date_experienced,rating,review_title,review_text
Azika S,42,Jun-15,Jun-15,40,Study visual art,"I would always visit SAM when they change their exhibitions since it's free for Singaporean citizens and PRs. However, tourists have to pay $10 for adult and $5 for children. Sometimes it wouldn't be worth the trip as most areas are closed so do try to find out what exhibitions are on and if it's worth your trip."
,,,,,,
Reberhard31,53,Jun-15,Jul-14,40,Visiting Singapore Art Museum,"The building is wonderful, however if you went inside the museum, the impression is different. <br/><br/>The interesting part of the inside is only the temporary exhibition."
,,,,,,
Michael W,21,Jun-15,Jun-15,40,Thought provoking temporary exhibition,"I had the fortune to come here as the exhibit on utopias was running. A fascinating collection and well curated. <br/><br/>Cannot testify such praise for the permanent collection, which seemed very threadbare."
,,,,,,
sipivu,"2,125",Jun-15,Jul-14,20,Nice building from outside; small and little to see inside,"This was a disappointment. I like the building from outside, especially with its lights at night. But I was disappointed in what I saw inside. I was expecting much better."
,,,,,,
Miliana D,168,Jun-15,May-15,50,Only Visit SAM If You want To Learn About The History Of Singapore,This museum offers a great introduction into the history of Singapore through artwork.If  you are interested in the history of Singapore you will enjoy this attraction. The museum has few examples of Western art.
,,,,,,
Shower C,11,May-15,Jun-15,10,Too many work in progress ,"It has been 10 years since my first visit to Singapore art museum. And I decided to visit singapore art museum again with my family in this particular day. <br/><br/>Singapore art museum charges entrance for non singapore citizen and non permanent resident. Entrance fee is $10 sing dollars for adults and $5 for students.<br/><br/>It's a disappointment that most of the section is closed due to installation. Level 3 is completely closed, level 2 is mostly closed. Level 1 is 50% closed. I wonder whether they have ever thought of a Visit who paid for the entrance? It's about 40 minutes visit time with pretty slow walking for the main building. <br/><br/>The only relief is there is a new wing called 8Q, which is specify for children. There are 4 level in the new wing and 2 exhibition each level.  It's more joyful for the kids to enjoy origami, playground, kids movie and some puzzle.<br/><br/>It took about 2 hours to complete the entire tour.  If I ain't with family and kids were enjoying the new wing,  I think it's a total rip off of money as most exhibition are closed. Sorry I think I'll never visit again."
,,,,,,
FerringFairy,423,May-15,Apr-15,40,Use your imagination,"T<br/>his is located a short walk from Raffles hotel or  a couple of minutes walk from Bras Basah MRT station. Unfortunately when we visited in April they were preparing for a new exhibition (After Utopia) so there was not a great deal for us to see. It mainly concentrates on Asia artists so very new for us Westerners which is interesting. Friday evenings it's free, the usual adult fee being $10, half price for seniors and students. <br/>However, the star for us was the visit around the corner to the Imaginarium. Put aside your inhibitions as an adult and immerse yourself in the interactive displays and experience them as a child does, with interest and excitement. We wrote on the walls, tried to make an origami rocket ( would have reached the floor). Sat on various bikes to illuminate exhibits and then tried fitting puzzle pieces after having decorated trees with model sweets in Candy Land. Enjoy being a big kid and pass that joy to your children and grandchildren."
,,,,,,
Dia_Carstens,308,May-15,May-15,40,So impressed!,"I took my kids to see this Art Museum.  It was so interesting and informative.  The staff in each hall was really friendly and helpful and very knowledgeable on the exhibition.  It was completely different to any other art museum I have ever visited, in the sense that it didn't have halls of paintings, but consisted of current and really relevant installation art.  I loved it and so did the children.  Comes highly recommended!"
,,,,,,
lod3st4r,8,May-15,May-15,10,Disappointed Art Lover,"I really love art. Whenever I travel to a new city, I will make it a point to visit at least one of their main art galleries.<br/><br/>However, I was incredibly disappointed at SAM and it is totally not worth the money that you pay. I wouldn't even go there if it was free and I was bored - even if the price does include entry to Sam @SQ8 or whatever the 'interactive' art gallery for children is which frankly is also mostly a waste of time.<br/><br/>The only plus is that the workers there are mostly friendly to talk to..."
,,,,,,
Bunburyoz,577,May-15,NA,40,Understated quality ,"The Singapore Art Museum (SAM) is in a former institution and the buildings seem to hang on to their past only stubbornly giving a little to their current function as an art museum of quality and depth. But there are moments here that make a visit very special and certainly worthwhile. <br/><br/>'After Utopia' the current exhibition explores four themes through contemporary Asian art largely drawn from SAM's own collection. I am from a western background so was fortunate to be with a local friend who could provide me with some insight into certain cultural, historical and societal features of the various works that I would otherwise have missed. Having said that, the staff here are very friendly and knowledgable so do not hesitate to ask them any questions you might have.  I did several times and was always provided with very good information. <br/><br/>However, there is a highlight in the current exhibition at SAM that you must not miss.  It is in the old chapel and is a powerful yet curiously playful piece that delivers its message not only through its own strength but also through the power of its particular location.  Search it out and do not be afraid to open the door and go inside."
,,,,,,
FerringFerret,430,Apr-15,Apr-15,40,The imaginarium is the place to go,Went to the main building which was largely closed as they were preparing for a new exhibition due to open in early May.  However went round but little to see.  Then went across to the annex  in Queen Street over the road. This is designed as an interactive playground for children so you just need to chill out and go with the flow.  We probably spent an hour over there taking part in the various activities and found it far more interesting than the main museum site.
,,,,,,
nursespark,122,Apr-15,Mar-15,30,Very modern art by artists from Asia,"SAM is an unique museum with very modern art created by artists from different Asian countries. The buildings are a former old Victorian upper crust Boys School and is in itself very interesting. I honestly have to say that this type of modern art is not my favorite.  However I did enjoy the couple of hours we spend here. The art had subliminal political  and/or life messages. We paid admission.  (about $10 per person for nonSinaporeans) and took a free tour in English with a docent who turned out to be a French expat.) The docent made the art interesting. She explained what the artist was trying to convey and pointed out things we would of missed. I think if we wandered around by ourselves, I would of looked at some of the art and just not understood it. It did get us out of the heat and humidity in the middle of the day. And overall it was an interesting couple of hours."
