username,num_posts,date_posted,date_experienced,rating,review_title,review_text 
David B,"9,986",Sep 2016,September 2016,50,Outstanding Tang Shipwreck Display,"The Asian Civilisations Museum features themed galleries, including Chinese ceramics, ancient religions, trade, and Christianity in Asia.<br/><br/>But my particular interest when I visited was the Tang Shipwreck display.<br/><br/>In 1998 a shipwreck was discovered off Belitung Island in the Java Sea.   It turned out to be a Tang Dynasty ship trading to the Middle East and contained more than 70,000 ceramics, plus gold and silver objects.<br/><br/>Many of the items were in a remarkable state of preservation and now form a breath-taking display in their own gallery at the Asian Cicilisations Museum.<br/><br/>For some reason when I fronted up to the ticketing counter I was told that admission today was free, so I did' argue and enjoyed my free visit."
GOKL P,117,Sep 2016,June 2016,50,Asian Civilisations Museum,"You know when some Mexican guy technically knocks out your national hero in 6 rounds and you end up slightly drunk and sad on a Sunday afternoon in Boat Quay, AND you know you have to sober up but you don't want to be lame by going home and passing out in your apartment? Well, sober up in class and among the general public by visiting the Asian Civilisations Museum!*<br/><br/>My husband decided to take me here, since it was a stone's throw away from the bar and so I could balance out my pathetic self with some culture. (He's so thoughtful, I know.)<br/><br/>Because this museum covers the history of a bunch of Asian countries, I found it to be a bit overwhelming. My favorite galleries were the Singapore River gallery and the Islamic gallery. I also liked a few of the interactive displays, specifically the people on those screens who could talk more in depth about certain themes or cultures.<br/><br/>History isn't really my thing, so I didn't enjoy this museum as much as the others. However, I do give it credit for having updated and modern-looking displays, and being well maintained overall. Maybe I should take a guided tour sometime to get more out of it.<br/><br/>P.S. They're really strict about umbrellas here, so strict that one of the guards told my husband that we couldn't enter an exhibit unless he put his umbrella away, even though it was dry. I simply stuffed it in my purse; I didn't want to argue with him because the last thing I need is to be in the headlines as ""Slightly drunk American girl threatens guard at SG's Asian Civilisations Museum over dry umbrella"".<br/><br/>*I do not recommend visiting museums if you've had too much to drink...<br/><br/>Museum exploring the history &amp; cultures of Asia &amp; their shaping of contemporary Singapore.<br/>Address: 1 Empress Pl, 179555<br/>Hours: 10AM–7PM<br/>Phone: 6332 7798"
DayleePaleta,82,Sep 2016,June 2016,50,Great museum,Excellent gallery with excellent exhibits. Go on a free tour for a unique perspective. The reflective objects in front of the museum are great for photos.
Mohammed Homoud,141,Sep 2016,September 2016,30,Not what I expected ,Today admission was free or else I would have been a but unhappy to pay for this <br/>The artifacts where plentiful but the whole museum was small <br/>Nice idea to have an application for the museum but not simple to use <br/>I guess it's a once in a life kinda experience to have but not going there again
Nusi S,61,Sep 2016,May 2016,40,A glimpse into the past,Hubby and I did our own thing one day while in Singapore and I came here to the Ancient Civilisations Museum. I was here for hours then we went nearby to grab something tasty to eat :)
yakshaver,467,Sep 2016,August 2016,40,"Enjoyed the exhibitions, as well as the building","The main presentation when I visited, Christianity in Asia exhibition was well curated, as were the other sections."
Eleftherios K,93,Aug 2016,August 2016,50,Well worth a visit,"An extensive collection of important artifacts from various countries in the region spanning across centuries of Asian history. We were fortunate to follow a complimentary guided tour on symbolism. The Brazilian lady guide was informative and colourful taking us through the evolution of religion, ideas and culture. Highly recommended"
Warren H,"2,133",Aug 2016,November 2015,40,The best museum for history &amp; art of southeast asia,"This museum has been around for a long time.  Although not much improved, it remains the best museum about the history and art of not only Singapore but its neighbors.  Spacious and quiet, the venue affords you a stroll through the relatively short timeline of the country, the region and some interesting artifacts.  I have not seen any rivals in Southeast Asia so far ..."
LancsPozzie,34,Aug 2016,August 2016,40,Interesting,The shipwreck exhibition is fascinating and it is amazing that all these artefacts survived.<br/>The exhibitions are well set out and very open and airy.<br/>Staff are very helpful.
sweet_mermaid,243,Aug 2016,August 2016,30,Featured Exhibition : Christianity in Asia 27 May 2016 - 11 Sep 2016,"Visited this unique display of Christianity depicted in art forms across Asia. Very interesting as the local religions and cultures influenced the artists' depiction of Christianity. The exhibits take an hour to  1.5 hours to complete. Not a very huge exhibit. <br/><br/>TIPS: <br/>Note the free admission dates : 6 to 10 July, 6 to 10 August, 3 &amp; 4 September 2016<br/><br/>There's a free tour on weekdays at 1pm, check details with the ticket office. It is therefore best to visit the exhibition before the tour or after the tour. It is also best to lunch before the 1pm tour as it takes up about 1 hour. Very educational and insightful details on selective exhibits are being explained."
Jcook92,113,Aug 2016,July 2016,40,I loved it,"We easily took the MRT and arrived before the museum opened, and on a Saturday the area was quiet.  We walked around Clark Quay, walked on the pedestrian bridges, and went over to the Merlion.  Because of the close proximity we were able to do all of this before the museum opened and took some very nice photos because it was not busy.<br/><br/>The museum itself was large, open, and well air conditioned.  We followed the greeters directions and went up to the special exhibit on the top floor and worked our way down to the ground floor.  At the time we went the exhibit was Christianity in Asia.  This exhibit was vast and well done.  It not only talked about the missionaries and their role in Asia but also talked about the blends of eastern and western religions across the region.<br/>The regular exhibits were also interesting, especially the importance of colors of glaze and where the glaze kilns were located.<br/>Lastly, we saw the exhibit about the ship that sank with all the bowls.  It was very nicely done with the glass tubes and recovered bowls.<br/><br/>Plenty of nice bathrooms<br/>Extra cost for the special exhibits, but it's all very well done and worth it.<br/>not much to eat in the museum - head out to a hawker stall<br/>It wasn't busy - that's not to say it would be more busy in the afternoon - but arriving early made it easy to wander uninterrupted."
